taxonID,scientificName,taxonRank,scientificNameAuthorship,namePublishedInYear,namePublishedIn
b1df76fb-23a1-4930-bd17-466790337b97,"Thyasira Lamarck, 1818",genus,,,
4966747f-80a2-4291-a93c-fe8d12120fbf,"Neverita Risso, 1826",genus,,,
5d960bc6-5650-4bab-8f25-c9543cddff0f,"Biplica Popenoe, 1957",genus,,,
4bec65d8-45c7-4171-a540-8c76b9ed0c25,"Mysidopsis G. O. Sars, 1864",genus,,,
4fea6955-699c-4d42-8780-5e9a0bc6c93d,"Mysidopsis G. O. Sars, 1864",genus,,,
482243ad-a3c6-4687-84e5-8c89f16259cf,"Microborus Blandford, 1897",genus,,,
218309c8-7985-4ffd-957e-37ae703d5060,"Microborus Blandford, 1897",genus,,,
0b539e74-55f6-4442-9fb8-31712c124076,"Bombus Latreille, 1802",genus,,,
534b25e7-8da8-46c1-bcc0-86f46e03e338,"Awalycaeus Kuroda, 1951",genus,,,
7670f9f1-8b1a-460a-8a39-19cddef3bb84,"Awalycaeus Kuroda, 1951",genus,,,
e7c5cae8-40d6-4d7c-8e0a-97622518f03d,"Placida Trinchese, 1876",genus,,,
ed4b150c-bcc5-47d6-ae35-4b68109238f1,"Placida Trinchese, 1876",genus,,,
2e1c3941-df45-4939-9aa4-c112aee53486,"Marmara Clemens, 1863",genus,,,
cb0e85e5-4335-4988-ba30-f3b269c86d56,"Marmara Clemens, 1863",genus,,,
267c7afb-11f7-408a-b1fd-83d1585ca60b,"Solenoceras Conrad, 1860",genus,,,
a514d47d-bf54-49de-aeef-c100587677f9,"Didymoceras Hyatt, 1894",genus,,,
d327c871-3d32-40d0-92d9-679010a1fa7c,"Nostoceras (Didymoceras) Hyatt, 1894",subgenus,,,
472b47dc-8247-494b-91be-c6176d6ecfc6,"Solenoceras Conrad, 1860",genus,,,
059cf439-6500-4a5c-a64b-64683c99daca,"Tlacuatzin Voss & Jansa, 2003",genus,,,
c75e492a-9789-4725-8e74-74ebc082ebfc,"Tlacuatzin Voss & Jansa, 2003",genus,,,
7b3e80e4-9d2f-4e9d-bcb5-92f2a002f8f5,"Adelomyrmex Emery, 1897",genus,,,
5c9703de-6426-4ac8-9039-f3fb175e159c,"Yuomys Li Chuankui, 1975",genus,,,
6c15a72a-a2dd-4010-80eb-30b5f9951fd9,"Yuomys Li Chuankui, 1975",genus,,,
8e7dd22b-8238-4f4d-be07-6171661812da,Anarhynchia Ager 1968,genus,,,
4a11e999-bb0d-43de-a0df-8f0d02e1b742,"Malgassoclanis Carcasson, 1968",genus,,,
f221dd5c-6059-41d1-b3be-bd906c9c4b30,"Malgassoclanis Carcasson, 1968",genus,,,
8375833f-068b-44e6-b26e-c97e8854afd8,Nostoceras Hyatt 1894,genus,,,
788d3140-7a44-46f1-ab59-bb59ccd0ef33,Nostoceras Hyatt 1894,genus,,,
36f9b48e-f1ac-4b07-9c02-549cfaf8f632,"Simlops Bonaldo, Ott & Ruiz, 2014",genus,,,
80055c14-3de7-4372-8bb5-f2a12df735b5,"Simlops Bonaldo, Ott & Ruiz, 2014",genus,,,
f1b3109c-bf09-4758-aedd-fdd04ba7d1ed,"Anisomerus Schwarz, 1897",genus,,,
6402c956-4763-4505-a566-6ca4afc39ce5,"Anisomerus Schwarz, 1897",genus,,,
61aae4ea-24aa-46bd-bdb9-d120e080692a,"Salangathelphusa Bott, 1968",genus,,,
2179b127-ddb8-4afb-816f-f3d0e6f3c21d,"Salangathelphusa Bott, 1968",genus,,,
56fa7696-8355-4a40-8e3a-81f32713d349,"Bakeriola Bergroth, 1920",genus,,,
8218ee93-3abe-4fca-9e9a-092154bbd3bf,"Scopelodes Westwood, 1841",genus,,,
a316097b-d636-40ab-9834-fc23769de893,Euplocania Enderlein (1910),genus,,,
15e94760-413f-4c1e-902e-7ba203612814,Euplocania Enderlein (1910),genus,,,
c7984617-c850-40ef-8819-f5a97770de1f,"Arturia Azevedo, Padua, Moraes, Rossi, Muricy & Klautau, 2017",genus,,,
57c1d133-d749-4a23-b273-b26933e83377,"Arturia Azevedo, Padua, Moraes, Rossi, Muricy & Klautau, 2017",genus,,,
562e988b-2cd1-4e70-812d-ef93cacbc682,"Borojevia Klautau, Azevedo, Cóndor-Luján, Rapp, Collins & Russo, 2013",genus,,,
00ffa27c-cb3b-4d29-878a-f76ddc7e3b00,"Grantessa Lendenfeld, 1885",genus,,,
b377f77a-a5aa-4018-b6a5-42be044522af,"Grantessa Lendenfeld, 1885",genus,,,
abf40926-e870-4fd9-9629-7562c7f62ab4,"Leucandrilla Borojevic, Boury-Esnault & Vacelet, 2000",genus,,,
0563673c-2db4-45fb-a299-7111a773a11c,"Leucandrilla Borojevic, Boury-Esnault & Vacelet, 2000",genus,,,
0ca811e6-6ab4-4afa-a03b-345a76090dc4,"Leucandra Haeckel, 1872",genus,,,
0e27f630-3a9f-4e92-bf5f-48db951a72bb,"Leucilla Haeckel, 1872",genus,,,
520743dc-11ca-4fba-a8b3-69e036790923,"Detritivora Hall & Harvey, 2002",genus,,,
46df28f8-2b56-40ec-ad91-5f40515298cd,"Detritivora Hall & Harvey, 2002",genus,,,
bc369d7b-001e-468a-98dc-812374d9413f,"Pachythone Bates, 1868",genus,,,
f0ffff90-6514-43f9-a73d-57639704f238,"Pachythone Bates, 1868",genus,,,
9f4b1b0d-7fc7-4c82-b3d6-0ad71d2b2b7d,Calisiopsis Champion 1898,genus,,,
428d7763-3ca9-40f2-b3b5-ae0a5f07a5bf,"Medhiama Bordoni, 2002",genus,,,
9dd6d8da-a857-4f39-90b2-1299b64927ed,"Medhiama Bordoni, 2002",genus,,,
df977d9e-74e2-40f9-b2ce-6a7e512004bc,"Epipompilus Kohl, 1884",genus,,,
59c8a610-3e4c-46aa-a6af-399d738c206b,"Epipompilus Kohl, 1884",genus,,,
fdafc648-47a7-43c5-903d-d4a714815ebe,Ceriomura Simon 1901,genus,,,
168f9769-de84-417d-ad53-6fd2db2a9c26,"Paladilhiopsis Pavlović, 1913",genus,,,
7e480cf7-16c9-44de-9779-b142a1c36efb,"Paladilhiopsis Pavlović, 1913",genus,,,
25303a58-ac1c-4871-a852-c7275d90e23d,"Tinodes Curtis, 1834",genus,,,
2ed58e83-9a43-43e8-a277-40131ec24ec7,"Tinodes Curtis, 1834",genus,,,
5f61b0c8-016c-4456-9efe-1aa6b86ea9aa,"Oreobates Jiménez de la Espada, 1872",genus,,,
4fecf003-d646-4050-9295-fe89b62146e8,"Hemirhamphiculus Bychowsky & Nagibina, 1969",genus,,,
832eeb81-935e-4387-b066-4797d87ded79,"Hemirhamphiculus Bychowsky & Nagibina, 1969",genus,,,
2c92aa9d-e5c4-4025-8724-9a9d8d1d1967,"Avitoplectus Bemis, Tyler, Bemis, Kumar, Rana, and Smith 2017",genus,,,
a4ee1db3-9412-4f3e-9588-8d3b5608ec84,"Stumpffia Boettger, 1881",genus,,,
e6b1fe66-c79e-49bb-b65a-a2aa55f40dfa,"Stumpffia Boettger, 1881",genus,,,
aa361981-1a2e-4cb7-849e-4ddece2b312f,"Dodecacius Schwarz, 1902",genus,,,
7bab9fa8-98dc-41c0-9757-77c1bf2d69a4,"Dodecacius Schwarz, 1902",genus,,,
f189043a-f50b-4b52-b09a-23700893af11,"Euzetia lamothei Pulido-Flores, Griselda & Monks, Scott 2008",genus,,,
faebd7b9-2cbd-4353-961a-faec2814640a,"Neonchocotyle violantei Quiterio-Rendon Guadalupe, Monks Scott & Pulido-Flores Griselda, 2018",genus,,,
a6597a7f-a0fb-4d7f-a411-138b15f18d80,"Michelea Kensley & Heard, 1991",genus,,,
88fd4b75-1477-4ca2-80b9-27d0f02eb33b,"Michelea Kensley & Heard, 1991",genus,,,
f30c5d60-c016-4e5b-86dc-ec06bebc3bd9,"Armadolepis Spassky, 1954",genus,,,
73b99ad2-580f-4ae1-b0ba-cd202702f3e7,"Armadolepis Spassky, 1954",genus,,,
1fc62dba-79c1-4cae-bc82-965e4b8f6de5,"Prismatoolithus Zhao and Li, 1993",genus,,,
caa5d611-2f40-4b50-9c19-a287e39439fb,"Astyris H. Adams & A. Adams, 1853",genus,,,
8780bf8e-e254-4972-a6f7-ed50cd9f257b,"Astyris H. Adams & A. Adams, 1853",genus,,,
f6d3cfbb-e9fa-4b5f-a267-e5d01d402c98,"Dorcadion Dalman, 1817",genus,,,
3682b4eb-8791-405e-8482-528bacbc3118,"Enchytronia Nielsen & Christensen, 1959",genus,,,
ae842447-ba45-4ca4-9aa7-26cdded7bc60,"Enchytronia Nielsen & Christensen, 1959",genus,,,
5682ca5f-3faa-4f3c-8188-4f04c81b4c62,"Dorcadion Dalman, 1817",genus,,,
ba3e23db-4578-4a24-bb53-2704ea5a9f4a,"Dorcadion Dalman, 1817",genus,,,
70841e59-8f94-40dd-a51c-d78267f06432,"Brachyta Fairmaire, 1864",genus,,,
493c8ad7-ccdc-4ce4-b7e8-3ca536bcf50c,"Dorcadion Dalman, 1817",genus,,,
88fbc6ed-a9f7-4fd9-815f-10b26dd98b17,"Cylindrogaster Stål, 1855",genus,,,
71771c1d-7402-44ef-bdb0-611df64f1ede,"Cylindrogaster Stål, 1855",genus,,,
29c5e2ff-0b11-408e-9da3-04fd7908fd62,"Plagionotus Mulsant, 1842",genus,,,
4d90bebc-6b21-446b-a688-40bb2a09273c,"Plagionotus Mulsant, 1842",genus,,,
6a94046d-4b36-460a-a406-e89827ef7349,"Heterotrigona Schwarz, 1939",genus,,,
6e85c42b-58c2-45b3-9512-9fe73e76e772,"Heterotrigona Schwarz, 1939",genus,,,
f2375ad5-7b54-4659-bd10-4e41cf858c08,"Pogonarthron Semenov, 1900",genus,,,
c051f2c7-2d32-46e1-b068-e2e866ae7b04,"Annamanum Pic, 1925",genus,,,
a113755c-4a3e-4b13-a26d-90c42ddb72b6,"Annamanum Pic, 1925",genus,,,
46d8bb8c-9135-417a-a10e-965457021676,"Oberea Dejean, 1835",genus,,,
a513d8c2-7f2b-491a-aa1b-c2350c5b4d98,"Eumerus Meigen, 1822",genus,,,
78a03ddf-eeb7-44b1-8e8f-83428fd2abcf,"Cyamidae Rafinesque, 1815",family,,,
cd960745-3ddb-4c0b-a1b6-bcd6131c4800,"Typhlocharis Dieck, 1869",genus,,,
cf7573a4-e3e1-48de-b4c1-262bd3423616,"Errina Gray, 1835",genus,,,
a3841854-b43e-411a-ac36-fec58277b802,"Pseudosphyrapus Guţu, 1980",genus,,,
21c376ee-ef8d-49e4-9969-a616f01c772b,"Pseudosphyrapus Guţu, 1980",genus,,,
50f64bdc-c8f0-4740-82e7-c8abaffe3aaa,"Gloydius Hoge & Romano-Hoge, 1981",genus,,,
03a4ff69-59b2-4df6-8160-c3d854e9680d,Nilodosis Kieffer 1921,genus,,,
6275b12e-c148-483b-96fc-2dcd1f1d4a94,Nilodosis Kieffer 1921,genus,,,
3c349930-85b7-4a2a-a118-1f9d2bf166ac,"Rhizorhina Hansen, 1892",genus,,,
74a3ca8f-af80-4dc4-a112-fd10b7698f73,"Rhizorhina Hansen, 1892",genus,,,
53296ed2-5f4a-4d13-ae70-534af6f47e18,"Pseudosphyrapus Guţu, 1980",genus,,,
69f67bf0-1670-4e32-9838-40f982eaba0a,"Kudinopasternakia Guţu, 1991",genus,,,
81488de7-9a52-4119-9558-bc3bec14a51a,"Kudinopasternakia Guţu, 1991",genus,,,
dca87804-b106-4b92-bea5-246d5e6bb28c,"Halmyrapseudes Băcescu & Guţu, 1974",genus,,,
7f0d40a0-a657-476a-b062-29fd8348a70c,"Halmyrapseudes Băcescu & Guţu, 1974",genus,,,
1b95e347-76c3-441f-a9f1-ca17fa509547,"Kyrshabaktella Koneva, 1986",genus,,,
4e4a4e99-36da-4547-b871-64ac67b7b5c5,"Kyrshabaktella Koneva, 1986",genus,,,
cf225f1a-7638-4540-91b5-705fdb638f27,"Acrothyra Matthew, 1901",genus,,,
c07e8337-45b1-4dd5-98e6-6f6992568601,"Acrothyra Matthew, 1901",genus,,,
042d5326-6a80-4d4f-9932-da862226f046,"Diplopeltoides Gerlach, 1962",genus,,,
a6236bd5-fbea-471f-b6f1-e2b62b54ea5a,"Diplopeltoides Gerlach, 1962",genus,,,
b6caae87-5c62-4536-887a-96cb9e9486f8,"Paraportanus Carvalho & Cavichioli, 2009",genus,,,
b6839a39-78cc-446b-8cae-6cbfc45420ed,"Shinkaiya Lecroq, Gooday, Tsuchiya & Pawlowski 2009",genus,,,
331a9d5e-d71f-49b0-aee5-1835d5f2ad61,"Shinkaiya Lecroq, Gooday, Tsuchiya & Pawlowski 2009",genus,,,
26b1eb82-6b20-42f7-86e1-28be30cc8891,Galatheammina Tendal 1972,genus,,,
7ce33674-ca99-4699-bf54-c1624d857a58,Galatheammina Tendal 1972,genus,,,
9ada3597-1fb1-42ab-aaed-4578bba28155,Semipsammina Tendal 1975,genus,,,
98101ab4-1457-4415-b794-f3b7c1239330,Semipsammina Tendal 1975,genus,,,
3b6243c9-25c1-41bf-953a-3f355af5a174,Conchapelopia Fittkau 1957,genus,,,
bc89b349-bafa-4412-aaec-224fbd219b6c,Conchapelopia Fittkau 1957,genus,,,
f47176fd-aa30-49f4-b25d-e37335287a8a,Djalmabatista Fittkau 1968,genus,,,
0dbb7263-96ea-41a2-a397-5664ff19e4f8,Djalmabatista Fittkau 1968,genus,,,
d50b74dc-1d15-4f6c-9267-23b979c92282,Ceratiocaris M'Coy 1849,genus,,,
8aa8d74a-9c4f-4338-8a2e-0285426d92d8,Ceratiocaris M'Coy 1849,genus,,,
18dad4d7-d0b2-44a4-8339-49900a9c5e10,"Ischnocnema Reinhardt and Lütken, 1862",genus,,,
814cc34d-25ab-4f60-ba1b-2831279bc902,"Triplectides Kolenati, 1859",genus,,,
de838c89-1e1b-4e7d-84e0-9b6a2485f339,"Triplectides Kolenati, 1859",genus,,,
36b6b1f8-7757-4822-98f4-077d1c8bc71a,"Phylloicus Müller, 1880",genus,,,
7156d3bd-c8bc-4f74-a0c8-95ee52e46d6d,"Diaphorus Meigen, 1824",genus,,,
6de8aa0d-42c2-444f-8927-6d8a32aa3d22,"Diaphorus Meigen, 1824",genus,,,
9ae9bf6e-ec20-4c14-9520-bea746b316c6,"Tomopterna Duméril & Bibron, 1841",genus,,,
9ae42d40-c726-4c46-9d10-90d7cd14fd97,"Tomopterna Duméril & Bibron, 1841",genus,,,
81d67c06-75e9-416b-a1f1-319d41edb136,"Psammodrilus Swedmark, 1952",genus,,,
95d199af-e930-4860-96ca-bcc9f22a08fa,"Psammodrilus Swedmark, 1952",genus,,,
f0ab03d3-7250-4dfb-aec0-715d3161b794,"Gonyleptidae Sundevall, 1833",family,,,
73cf5815-db3a-4a1a-886d-7dcc147042a5,"Gonyleptidae Sundevall, 1833",family,,,
a57c35d2-2821-4861-a959-7170cd0941ea,Coccidella Hambleton 1946,genus,,,
85ca0804-205b-457f-b8e0-baf224b173b6,Coccidella Hambleton 1946,genus,,,
6d94f965-7b2e-4d40-ae1d-e2a6b2657ee2,"Spinomantis Dubois, 1992",genus,,,
de493d91-3881-41f7-bc37-953926c61a8d,"Spinomantis Dubois, 1992",genus,,,
3fe82eb4-68ee-4217-916e-1de765c20129,"Aglyptodactylus Boulenger, 1918",genus,,,
9565e31e-0c4c-4558-acc9-602b3d20d6dc,"Aglyptodactylus Boulenger, 1918",genus,,,
c37e52fa-325d-4eb5-9eda-435e907dcfc3,"Guibemantis Dubois, 1992",genus,,,
398dbe9b-3407-4366-b6d9-034abb48c25a,"Guibemantis Dubois, 1992",genus,,,
92a6dd9c-b7bc-48e4-b0bd-75d1919a0247,"Dendropsophus Fitzinger, 1843",genus,,,
71517ad7-c496-4ffb-86e8-c4c2fc3cf95e,"Stumpffia Boettger, 1881",genus,,,
1d910260-2df3-4a18-a345-a2c459d11eec,"Olcinia Stål, 1877",genus,,,
c8ee6ae7-e101-4bc5-9a10-9811184bc920,"Eurysthea Thomson, 1861",genus,,,
4c88b90e-a7ef-4221-80ec-5e53d6f583e0,"Eurysthea Thomson, 1861",genus,,,
111f90b3-fb2a-4a32-9458-03911e718e8a,"Lepidonotus Leach, 1816",genus,,,
fcf8c22b-5e25-4afc-8680-787d31497056,"Hesperonoe Chamberlin, 1919",genus,,,
2396152f-3574-47b2-8998-e5f1c336de1c,"Hesperonoe Chamberlin, 1919",genus,,,
bb8a5822-3747-487b-891e-9c08e4b2683d,"Armadolepis Spassky, 1954",genus,,,
356c0e1b-e0b3-4ebb-9b69-088b2dc2571b,Caspiconcha Kelly in Kelly et al. (2000),genus,,,
76067a1b-3dd1-4be2-8b5b-04ebfcc516f9,Caspiconcha Kelly in Kelly et al. (2000),genus,,,
dcd731a1-8c28-4116-8ec2-1cbd833685aa,"Zorotypus (Octozoros) Engel, 2003",genus,,,
b112451d-0161-4b55-ad3f-f209b813b27a,"Zorotypus (octozoros) Engel, 2003",genus,,,
008575f0-c96c-4c46-b866-c706df4e8829,"Aprionus Kieffer, 1894",genus,,,
fbdbd107-c25a-44ac-8dfc-e6332fdd0275,"Aprionus Kieffer, 1894",genus,,,
5dd50bd5-8478-46b7-aadd-a39f230706b5,"Cyclommatus Parry, 1862",genus,,,
5f1b7f35-0abc-4ef1-8b3f-efd4f71ff976,"Metalycaeus Pilsbry, 1900",genus,,,
f9669c67-375d-4d9b-a9ac-96d43cc10203,"Metalycaeus Pilsbry, 1900",genus,,,
589dce97-27ca-4e4a-bb1f-be4256a2f5bc,"Calagrassor Kantor, Puillandre, Fraussen, Fedosov & Bouchet, 2013",genus,,,
8c05bc73-1b76-44fe-ad4e-4b2c3988808f,"Calagrassor Kantor, Puillandre, Fraussen, Fedosov & Bouchet, 2013",genus,,,
98d5732f-e281-4275-a5ab-e818f8e5daf3,"Microliotia Böttger, 1902",genus,,,
bc9f7cab-e883-4221-929a-ec678f0f9a6e,"Microliotia Böttger, 1902",genus,,,
26c70ed6-1192-4260-8096-3ef003a7318f,"Acartophthalmites Hennig, 1965",genus,,,
e3dade7d-0742-4b87-bff6-f1298535d969,"Acartophthalmites Hennig, 1965",genus,,,
af6990d9-8c7e-4458-b233-308c1ebcbf49,"Helicops Wagler, 1828",genus,,,
a396433e-53e1-4776-82bb-34d28b75f069,"Eogyropsylla Klimaszewski, 1993",genus,,,
756a1d96-14c6-466b-8436-36a014a20a67,"Eogyropsylla Klimaszewski, 1993",genus,,,
7cb2e176-ffbf-4508-9127-b6577197bfa4,"Catopsalis Cope, 1882",genus,,,
e25156c2-b49c-4a00-8788-7afabded66b5,"Catopsalis Cope, 1882",genus,,,
51612f67-2205-4a70-8eaa-843b8daa4264,"Pteronyssoides Hull, 1931",genus,,,
3d6317ff-0a61-4e20-9fc3-332a8313a301,"Conomerus Gaud, 1981",genus,,,
121b7629-42dd-465f-90da-c98f90ecf94a,"Prolygus Carvalho, 1987",genus,,,
940656fe-eb27-43d2-ae94-d91b2f7d9b49,"Prolygus Carvalho, 1987",genus,,,
ed8d3e8e-df06-4c4e-aad5-27e223c8870b,"Peritropis Uhler, 1891",genus,,,
c31e347d-7df9-4cb3-bb61-9dee3d343b3b,"Sabactiopus Zheng & Lin, 2002",genus,,,
cf26fb09-b513-4bba-afe1-0f26b89fd971,"Sabactiopus Zheng & Lin, 2002",genus,,,
7a459885-81ed-495a-a129-6c0eb73e5a48,Uniclypea Boucek 1976,genus,,,
e80a94d9-edaf-4d34-8ecc-de314f805a3d,"Chlamydodon Ehrenberg, 1835",genus,,,
4dd58b23-ad52-4329-985e-95f359079d3e,"Pararrhopalites Bonet & Tellez, 1947",genus,,,
aaa0d317-3aac-4ccf-a5c0-047ef05f96d4,"Pararrhopalites Bonet & Tellez, 1947",genus,,,
05cbad8d-7a2e-47da-999c-274e260abeb2,"Araripegryllus Martins-Neto, 1987",genus,,,
803d8b6b-80c7-450c-88c1-fe6a215e0f62,"Araripegryllus Martins-Neto, 1987",genus,,,
5090e5a5-1d6a-4fd2-8b9b-af9c9f48f9db,"Neocosmocercella Baker & vaucher, 1983",genus,,,
d575a4ef-c2d9-44d6-bdbb-0e16ce45fca8,"Hercostomus Loew, 1857",genus,,,
507e7059-df8f-422e-8ab0-16d1f1250a19,Trilophidius Jeannel 1959,genus,,,
f181690c-6693-4793-95a9-969c8fcbe07b,"Mermiglossa Friese, 1912",genus,,,
a7f99132-8c0f-4abb-ab8e-154b98abd369,"Mermiglossa Friese, 1912",genus,,,
a6f43679-bd92-4c21-97a3-6d0b65d030f2,Lepidozonates Park 2013,genus,,,
c0113ff6-7ebe-4f78-9259-300496b5daca,Lepidozonates Park 2013,genus,,,
1c1886cf-0dbb-4e2c-9b32-40b7b06e9f62,Torodora Meyrick 1894,genus,,,
227ac65d-25ef-4487-bb63-32eeeeff0d0a,Torodora Meyrick 1894,genus,,,
55e6a7fa-a102-4d59-a5a2-c5ac26607190,Homaloxestis Meyrick 1910,genus,,,
931f4271-afd6-49ff-990b-e18b05130ffe,Homaloxestis Meyrick 1910,genus,,,
a8a78e64-835b-410d-8024-9a737a9e7d8e,"Tripaphylus Richiardi in Anonymous, 1878",genus,,,
506afe1f-ab97-4c59-8db2-5be118e7ffb0,"Scinax Wagler, 1830",genus,,,
c25a48c6-42d0-4422-9bcc-7a3cf6f4f40e,"Clydonella Sawyer, 1975",genus,,,
3ec40802-c72c-4e10-b8e6-05fa653c7de4,"Clydonella Sawyer, 1975",genus,,,
cec3d9ef-018c-44eb-b5ef-dc362ac08c0e,"Callochiton Gray, 1847",genus,,,
b4ecf0d7-381b-4536-a310-df399c78f4a1,"Sphaerospora Thélohan, 1892",genus,,,
89740f16-ed72-4f5e-ad68-3a4e332dc49e,"Sphaerospora Thélohan, 1892",genus,,,
4a91fbd1-f7f6-4f4e-919d-b21ea152557f,"Synergus Hartig, 1840",genus,,,
b6920902-6fa3-498d-8653-530a8d8cbd98,"Ophioptes Sambon, 1928",genus,,,
f460e913-82e3-4ad2-ab7f-0d19c453692a,"Ophioptes Sambon, 1928",genus,,,
85b8d4e2-21cd-4cb2-8f89-5b9aec174a59,"Allegrettia Jeannel, 1928",genus,,,
69db0576-dd9b-49b0-9053-528246aac32c,"Allegrettia Jeannel, 1928",genus,,,
ec4741ac-4ca6-4ce3-822c-c433b9724bb2,"Acallorneuma Mainardi, 1906",genus,,,
29aa63b2-6fd1-4f21-b964-512d71f59428,"Acallorneuma Mainardi, 1906",genus,,,
2bc51bfb-6923-49c2-8df7-df236d2a6b70,"Scinax Wagler, 1830",genus,,,
81be3462-88ca-4c4f-9490-2cefa1b0e8dd,Panaspis Cope 1868,genus,,,
9b8f53b5-b2f0-4375-9120-5aca8df0a435,Panaspis Cope 1868,genus,,,
85ae6eac-f6b8-47aa-ae6b-074f3bcf5920,"Eremiothrips Priesner, 1950",genus,,,
74a1f97c-3982-4974-8f14-42cc19f0410e,"Eremiothrips Priesner, 1950",genus,,,
6208824a-e782-437e-b339-ddc396c3184c,"Thubunaea Seurat, 1914",genus,,,
35d03fda-109d-4cbe-b233-5569e711bca6,"Thubunaea Seurat, 1914",genus,,,
d525437a-1838-4038-b7ae-7bbd691876ab,"Litostrophus Chamberlin, 1921",genus,,,
fa617b91-a3bd-4411-9522-acc459dd62cc,"Litostrophus Chamberlin, 1921",genus,,,
a42e5fa9-2c3f-4c6b-b706-af71782565a0,"Atopochetus Attems, 1953",genus,,,
912fc241-e1d7-48b6-afc0-23eec2c13e5f,"Atopochetus Attems, 1953",genus,,,
908fb93d-7131-4f76-9e2c-79ee37884c1e,Protohertzina Missarzhevsky 1973,genus,,,
098b0894-832f-4d13-9189-5b33330e25b9,Protohertzina Missarzhevsky 1973,genus,,,
0cab85f8-65cc-4d8d-b28e-8fae7e567001,"Chambriella Rego, Chubb & Pavanelli, 1999",genus,,,
a7cf65e2-5c23-43e7-ba52-3dd29e222fb1,"Urocleidoides Mizelle et Price, 1964",genus,,,
46ba0d6e-7c0f-4366-bee4-c388ef9eada5,"Cheiridella Jacoby, 1904",genus,,,
7edc4585-9f37-4782-9199-b504688bb52d,"Cheiridella Jacoby, 1904",genus,,,
64321df9-747f-43af-8b19-afc2d12e898b,"Dermoxanthus Baly, 1859",genus,,,
ba9983b9-98b7-47f1-a09c-d7303d0c5f86,"Dermoxanthus Baly, 1859",genus,,,
60350cb7-0feb-44fd-898a-9510c023ba07,"Rhembastus Harold, 1877",genus,,,
fd103f22-676b-4073-85af-0f1c8fea1ac8,"Rhembastus Harold, 1877",genus,,,
53bf5667-ab15-48a1-a3a3-c72af71f15a9,"Tanybria Selman, 1963",genus,,,
5bc9fade-81a2-4693-9f98-e04b37f80ced,"Paraivongius Pic, 1936",genus,,,
3a802ba8-3668-4135-8dd7-fa512fc4e66b,"Paraivongius Pic, 1936",genus,,,
44fab48e-6cb5-44c6-b66b-8bf8c7191667,"Sphecotypus O. Pickard-Cambridge, 1895",genus,,,
93d39e14-2d6d-4487-8840-1840ec3d87fb,"Sphecotypus O. Pickard-Cambridge, 1895",genus,,,
56fe84f1-39df-408b-874d-9a4fd7cb8c54,"Psychrophrynella Hedges, Duellman, and Heinicke, 2008",genus,,,
430d5401-deb2-4150-af04-2d218724c15a,"Jikradia Nielson, 1979",genus,,,
95744a31-f97c-4ea1-ad91-2dff8525187f,"Jikradia Nielson, 1979",genus,,,
db3b9a89-6031-4c45-ab9a-92bf7f9d1f5b,"Togepsylla Kuwayama, 1931",genus,,,
9201eabc-deec-4a1b-81a7-2aa9519dca06,"Togepsylla Kuwayama, 1931",genus,,,
2b94350b-a267-4399-821c-9a4b9390ca54,"Promyialges Vitzthum, 1934",genus,,,
b51a6aeb-ba26-46ca-b9da-91ab12a39ace,"Tetragonula Moure, 1961",genus,,,
baf13a91-3234-49a6-89f8-987f43362334,"Tetragonula Moure, 1961",genus,,,
a80abad8-3c1c-464c-b8d7-f09702213343,"Joffrichthys Li, Guo-qing, and Mark VH Wilson, 1996",genus,,,
8a22f483-de01-47e6-859f-be0df4432f2a,"Joffrichthys Li, Guo-qing, and Mark VH Wilson, 1996",genus,,,
d9bb6fa5-150e-409a-b21d-c59ec1389ec7,Dioryctria Zeller 1846,genus,,,
7fe42e24-98f8-48b9-9c5c-537fd0ad0715,Dioryctria Zeller 1846,genus,,,
3142e29c-ff18-4b2c-a92e-6e16de785b3f,Phragmatobia Stephens 1829,genus,,,
57ecd573-a212-49b9-b44f-cd0daf6f4147,Phragmatobia Stephens 1829,genus,,,
73df0083-6b29-4b6c-b17a-2e41d0b71428,Andrenimorpha Butler 1876,genus,,,
9c16f631-dd4e-49fe-a9b5-0a190c2aa233,Andrenimorpha Butler 1876,genus,,,
8cd54d8b-2ad3-4842-ab2c-fd40e9fdc07c,"Empoasca Walsh, 1862",genus,,,
223ec7f6-5256-43f2-977a-76851d17837e,"Spinotarsus Attems, 1909",genus,,,
0043b5a9-9336-427b-a493-eb5e6534db44,"Spinotarsus Attems, 1909",genus,,,
f5000579-3731-4b6d-8017-486ea9074a96,Spariolenus Simon 1880,genus,,,
23638351-0474-4ffa-a4dc-0f89cd226bc7,"Pleistacantha Miers, 1879",genus,,,
6b02164c-64c7-4568-bce6-1155d24d1e4b,"Pleistacantha Miers, 1879",genus,,,
ec81a6cd-6d81-4d6a-b723-77ef37486103,"Chelipoda Macquart, 1823",genus,,,
758a1de1-fa9f-4a04-8ded-b8fd7a6157b4,"Mesopsyllus Por, 1960",genus,,,
b8ae3d00-b7e2-46a7-8268-0b6a5aa2ccd6,"Mesopsyllus Por, 1960",genus,,,
47633e95-6727-42a7-be3b-d1e6ce422bac,"Euura Newman, 1837",genus,,,
55b90673-a1e2-44d9-a194-a5e7530f7fed,"Vesicomya Dall, 1886",genus,,,
a8ab866c-9876-4a58-a871-442f2f911d94,"Vesicomya Dall, 1886",genus,,,
